,LandContour,OverallQual,OverallCond,ExterQual,ExterCond,BsmtQual,BsmtExposure,BsmtFinType1,HeatingQC,BsmtFullBath,FullBath,BedroomAbvGr,KitchenQual,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageQual,Remodel,Garage_Remodel,LotArea,MasVnrArea,OpenPorchSF,WoodDeckSF,LotFrontage,GrLivArea,TotalBsmtArea,2ndFlrSF,AgeOfHouse,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,CentralAir_Y,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NA,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,Lotshape_1.0,Lotconfig_CulDSac,Lotconfig_FR,Lotconfig_Inside,NormCond_Yes,MasVnrTyp_None,MasVnrTyp_Stone,Electric_SBrkr,IsHalfBath_Yes,Saletype_Other,Saletype_Warranty,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,SalePrice
37,1.0,5,6,1.0,2.0,2.0,1.0,3.0,3.0,0.0,1,3,1.0,1,3.0,3.0,2.0,3.0,1,0,0.0,1.4364057535083778,-1.080224217623321,-0.9489599713609932,0.2711035432656007,0.0,0.5883281111739899,-0.8650510624731955,0.7461555122446845,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,153000
38,1.0,5,7,1.0,3.0,2.0,1.0,6.0,2.0,1.0,1,3,2.0,0,0.0,1.0,1.0,3.0,1,0,0.0,-0.8053179962652529,0.7512764633685062,-0.9489599713609932,-0.005517015916749329,0.0,0.07077792360081345,-0.8650510624731955,0.7896874489503818,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,109000
39,1.0,4,5,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2,2,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,-0.8053179962652529,-1.080224217623321,-0.9489599713609932,-0.14772661356820452,0.0,-3.01985803315077,-0.8650510624731955,0.7016660822607287,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,82000
40,1.0,6,5,1.0,2.0,2.0,1.0,3.0,4.0,0.0,2,3,1.0,1,3.0,2.0,2.0,3.0,0,0,0.0,1.1221042298497723,1.219180512018107,-0.9489599713609932,0.7116867236499108,0.0,0.13914007231238598,-0.8650510624731955,0.4109253220055701,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,160000
41,1.0,5,6,1.0,3.0,2.0,4.0,4.0,3.0,0.0,1,2,1.0,2,4.0,2.0,1.0,3.0,0,0,0.0,-0.8053179962652529,1.082088904707189,-0.9489599713609932,1.9516618637171015,0.0,0.6993100583310645,-0.8650510624731955,0.5858599456643339,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,170000
42,1.0,5,7,1.0,2.0,3.0,3.0,5.0,3.0,1.0,1,2,2.0,0,0.0,2.0,2.0,3.0,0,0,0.0,-0.8053179962652529,-1.080224217623321,1.1518672211184962,-0.05261732985750669,0.0,-0.42277557426284607,-0.8650510624731955,-0.10605098178113169,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,144000
43,1.0,5,6,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1,3,1.0,0,0.0,1.0,1.0,3.0,1,1,0.0,-0.8053179962652529,-1.080224217623321,0.9962181926030774,0.0878060953292465,0.0,-0.1964149497138043,-0.8650510624731955,0.18763044502574544,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,130250
44,1.0,5,6,1.0,2.0,2.0,1.0,5.0,4.0,1.0,1,3,1.0,0,0.0,2.0,1.0,3.0,0,0,0.0,-0.8053179962652529,-1.080224217623321,-0.9489599713609932,0.0878060953292465,0.0,0.2744472519318423,-0.8650510624731955,0.5618452967701777,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,141000
45,1.0,9,5,3.0,2.0,4.0,1.0,6.0,4.0,1.0,2,2,3.0,1,4.0,2.0,2.0,3.0,0,0,0.0,1.3727464815401555,0.9677922177593743,1.0900184590467892,-0.341769096708358,0.0,1.5095396485212864,-0.8650510624731955,-1.0891617058809788,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,319900
46,1.0,7,5,2.0,2.0,4.0,1.0,6.0,4.0,1.0,1,1,2.0,1,5.0,2.0,2.0,3.0,0,0,0.0,-0.8053179962652529,0.6620313682595967,1.0423045793970598,-1.0134120903171875,0.0,0.8730387864673529,1.1257736974758694,-1.0074168914803465,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,239686
47,1.0,8,5,2.0,2.0,3.0,3.0,6.0,4.0,0.0,2,3,2.0,0,0.0,2.0,3.0,3.0,0,0,0.0,-0.8053179962652529,1.2466235688223937,-0.9489599713609932,0.7116867236499108,0.0,1.3206379972759736,-0.8650510624731955,-1.5486425650247084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,249700
48,1.0,4,5,1.0,2.0,2.0,1.0,1.0,3.0,0.0,2,2,1.0,0,0.0,0.0,0.0,0.0,1,0,0.0,-0.8053179962652529,-1.080224217623321,-0.9489599713609932,-1.8940301027936355,0.0,-0.6702475751702193,1.150020077246377,1.388439926379294,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,113000
49,1.0,5,7,1.0,2.0,2.0,1.0,4.0,4.0,1.0,1,3,1.0,0,0.0,1.0,1.0,3.0,0,0,0.0,-0.8053179962652529,-1.080224217623321,-0.9489599713609932,-0.1000183782650572,0.0,-0.15775517663722943,-0.8650510624731955,0.4109253220055701,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,127000
50,1.0,6,6,1.0,2.0,3.0,3.0,6.0,3.0,0.0,2,3,1.0,0,0.0,3.0,2.0,3.0,0,0,0.0,-0.8053179962652529,0.9251041528586731,-0.9489599713609932,-0.19574872684078917,0.0,-0.5312454603108503,1.139041037238387,-0.7372705631817974,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,177000
51,1.0,6,6,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1,3,1.0,1,4.0,1.0,2.0,3.0,1,1,0.0,-0.8053179962652529,-1.080224217623321,0.9141755118812964,-0.7993211360934872,0.0,-0.4791809362126398,-0.8650510624731955,1.0903073524214228,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,114500
52,2.0,5,5,0.0,2.0,3.0,4.0,2.0,2.0,1.0,1,2,1.0,0,0.0,1.0,2.0,3.0,0,0,0.0,-0.8053179962652529,-1.080224217623321,0.8964846979151345,1.7623828749691457,0.0,-0.4791809362126398,-0.8650510624731955,0.5618452967701777,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,110000
53,0.0,9,5,2.0,2.0,4.0,4.0,6.0,3.0,2.0,0,0,2.0,1,4.0,3.0,3.0,3.0,1,0,0.0,-0.8053179962652529,0.9056172568131902,1.5190884119003916,-0.005517015916749329,0.0,1.684331263060345,-0.8650510624731955,-0.07052585824816665,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,385000
54,2.0,5,5,1.0,2.0,2.0,1.0,5.0,2.0,0.0,1,3,1.0,1,3.0,1.0,2.0,3.0,0,1,0.0,-0.8053179962652529,0.7328018802249253,-0.9489599713609932,-0.3911188671483735,0.0,-1.585825119740486,-0.8650510624731955,0.6790444849282439,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,130000
55,1.0,6,5,1.0,2.0,2.0,1.0,4.0,3.0,0.0,2,3,1.0,1,4.0,2.0,2.0,3.0,0,0,0.0,1.3078595135642976,-1.080224217623321,-0.9489599713609932,1.372387206286044,0.0,0.8545472715517157,-0.8650510624731955,0.48791847248430653,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,180500
56,1.0,8,5,2.0,2.0,3.0,1.0,6.0,4.0,1.0,2,3,2.0,0,0.0,3.0,2.0,3.0,1,0,0.0,1.3875719491532652,-1.080224217623321,0.922643943202701,-2.505897964086558,0.0,-0.12378409106393311,1.1603251138133226,-0.7372705631817974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,172500
57,1.0,7,5,2.0,2.0,3.0,1.0,1.0,4.0,0.0,2,3,2.0,0,0.0,2.0,2.0,3.0,0,0,0.0,-0.8053179962652529,0.8921853014652086,-0.9489599713609932,0.9235306713150016,0.0,-0.3760736237006839,1.1844622017113347,-1.401530119792259,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,196500
58,3.0,10,5,3.0,2.0,4.0,4.0,1.0,4.0,0.0,3,3,2.0,1,4.0,3.0,3.0,3.0,0,0,0.0,1.493574835072298,-1.080224217623321,1.0836681742004652,-0.1000183782650572,0.0,0.8236640202161704,1.2861668159696287,-1.7519357100949804,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,438780
59,2.0,5,7,1.0,2.0,2.0,3.0,5.0,4.0,0.0,1,2,1.0,0,0.0,1.0,1.0,3.0,0,1,0.0,-0.8053179962652529,-1.080224217623321,1.0900184590467892,-0.3911188671483735,0.0,-0.5645621261016569,-0.8650510624731955,0.27477638959340844,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,124900
60,1.0,6,5,1.0,2.0,3.0,1.0,5.0,4.0,1.0,1,3,2.0,0,0.0,1.0,2.0,3.0,0,1,0.0,-0.8053179962652529,0.7328018802249253,-0.9489599713609932,-0.24409166044881137,0.0,0.2917737107752961,-0.8650510624731955,-1.401530119792259,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,158000
61,1.0,5,7,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1,3,0.0,0,0.0,1.0,1.0,3.0,1,1,0.0,-0.8053179962652529,-1.080224217623321,-0.9489599713609932,-0.3911188671483735,0.0,-1.1881619313913019,1.0916315150960147,1.3552550415962044,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,101000
62,1.0,8,5,2.0,2.0,3.0,2.0,6.0,4.0,0.0,2,2,2.0,1,4.0,2.0,2.0,3.0,0,0,0.0,1.234043288753766,0.7232967961904754,0.9362451299095873,-1.23521246023725,0.0,0.7409097402846959,-0.8650510624731955,-1.5486425650247084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,202500
63,2.0,7,6,1.0,2.0,2.0,1.0,1.0,3.0,0.0,2,3,1.0,0,0.0,1.0,2.0,3.0,1,1,0.0,-0.8053179962652529,0.04842722736869272,0.14961387662076442,-0.9054579777892329,0.0,-1.068755555926711,1.1728340549004521,1.388439926379294,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,140000
64,1.0,7,5,1.0,2.0,3.0,1.0,6.0,4.0,1.0,2,3,2.0,0,0.0,2.0,2.0,3.0,1,1,0.0,1.4195485533377077,0.5792469155694641,1.4083728175624126,0.0878060953292465,0.0,0.07077792360081345,1.2079438537594793,-0.6247062578397511,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,219500
65,1.0,8,5,2.0,2.0,4.0,3.0,1.0,4.0,0.0,2,4,2.0,1,4.0,2.0,3.0,3.0,1,0,0.0,1.3454105821336326,1.263042142845126,1.0836681742004652,0.3611633205075623,0.0,0.25926224920716096,1.2630994676062208,-1.2820677399078446,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,317000
66,1.0,7,5,1.0,2.0,3.0,4.0,6.0,2.0,1.0,2,3,1.0,1,4.0,2.0,2.0,3.0,1,0,0.0,1.3166445133549076,-1.080224217623321,1.219904568026314,0.22568409733476888,0.0,1.8856202884690165,-0.8650510624731955,0.38451912551079387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,180000
67,1.0,7,5,2.0,2.0,3.0,3.0,6.0,4.0,1.0,2,3,2.0,0,0.0,2.0,2.0,3.0,0,0,0.0,1.2222294277874588,0.4794436614968189,0.9940395851756616,0.17999823357656036,0.0,0.9119829366832554,-0.8650510624731955,-1.1796958732033254,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,226000
68,1.0,4,6,1.0,3.0,2.0,1.0,1.0,2.0,0.0,1,2,1.0,0,0.0,1.0,1.0,3.0,1,0,0.0,-0.8053179962652529,-1.080224217623321,-0.9489599713609932,-1.0681037282351868,0.0,-0.6436838190252343,-0.8650510624731955,0.9552272154968479,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,80000
69,1.0,7,4,2.0,2.0,2.0,1.0,4.0,2.0,0.0,2,3,1.0,1,3.0,3.0,2.0,3.0,0,0,0.0,-0.8053179962652529,0.3326350362114918,-0.9489599713609932,0.5819867449150682,0.0,0.6030492073771951,1.2090609214924466,0.7016660822607287,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,225000
70,1.0,7,6,1.0,3.0,3.0,4.0,5.0,4.0,1.0,2,3,1.0,2,4.0,3.0,2.0,3.0,0,0,0.0,1.5026171703192341,-1.080224217623321,1.2189133902658416,1.1711300739195318,0.0,2.402480777544356,-0.8650510624731955,0.21718140558814222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,244000
71,1.0,4,6,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1,2,1.0,0,0.0,1.0,2.0,3.0,1,1,0.0,-0.8053179962652529,-1.080224217623321,-0.9489599713609932,0.04128878917801556,0.0,-0.41107467228963573,-0.8650510624731955,-0.07052585824816665,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,129500
72,1.0,7,5,1.0,2.0,3.0,1.0,1.0,3.0,0.0,2,3,1.0,1,3.0,3.0,2.0,3.0,0,0,0.0,0.9017543046521259,1.0333683705018655,-0.9489599713609932,0.2711035432656007,0.0,-0.4415327465956343,1.1785271740029397,-0.6795583457595733,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,185000
73,1.0,5,7,1.0,2.0,2.0,1.0,5.0,3.0,1.0,1,3,1.0,0,0.0,1.0,2.0,3.0,1,1,0.0,1.1282856775288086,-1.080224217623321,-0.9489599713609932,0.7544781619766616,0.0,0.13474421289466265,-0.8650510624731955,0.7680377673825345,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,144900
74,1.0,3,6,2.0,3.0,1.0,1.0,1.0,3.0,0.0,2,3,1.0,0,0.0,1.0,1.0,3.0,1,0,0.0,-0.8053179962652529,-1.080224217623321,-0.9489599713609932,-0.3911188671483735,0.0,-0.42277557426284607,1.1625586514161488,1.4853789070253915,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,107400
75,1.0,4,5,1.0,2.0,3.0,4.0,6.0,2.0,1.0,1,2,1.0,0,0.0,1.0,1.0,3.0,0,0,0.0,-0.8053179962652529,1.0679674383875917,0.9362451299095873,-2.7304954478153087,0.0,-1.3694886991094413,1.0641933851464258,0.27477638959340844,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,91000
76,1.0,4,7,1.0,2.0,2.0,1.0,5.0,4.0,0.0,1,2,1.0,0,0.0,1.0,1.0,3.0,0,0,0.0,-0.8053179962652529,-1.080224217623321,-0.9489599713609932,0.22568409733476888,0.0,-0.16456510127322893,-0.8650510624731955,0.6790444849282439,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,135750
77,1.0,5,5,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1,2,1.0,0,0.0,1.0,1.0,3.0,1,0,0.0,-0.8053179962652529,-1.080224217623321,-0.9489599713609932,-0.9054579777892329,0.0,-0.8268024704391742,0.8998413213409779,0.8533038457965005,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,127000
